,id,polarity,nature,emotion
6257,520212848686145536,-,OPINION,DEVALORISATION
6258,520213010845949953,-,,
6259,520213131554213888,+,,
6260,520213385884209152,-,OPINION,DEVALORISATION
6261,520213597952438272,=,INFORMATION,
6262,520214209867825152,=,INFORMATION,
6263,520214305183379456,-,,
6264,520214645203042304,=,INFORMATION,
6265,520214651792261122,=,INFORMATION,
6266,520214718741364736,=,INFORMATION,
6267,520214818717192193,+,OPINION,VALORISATION
6268,520214892725293056,+,OPINION,VALORISATION
6269,520215208636084226,-,,
6270,520215236922851328,-,EMOTION,PEUR
6271,520215875950247936,=,INFORMATION,
6272,520216302934167553,=,INFORMATION,
6273,520216434207514624,-,EMOTION,PEUR
6274,520217049813884928,+,,
6275,520217090482262016,-,,
6276,520217128163500032,+,OPINION,VALORISATION
6277,520217153472307200,-,OPINION,DEVALORISATION
6278,520217531051941889,=,INFORMATION,
6279,520217624949825536,-,OPINION,DEVALORISATION
6280,520217842969346048,+,OPINION,VALORISATION
6281,520217962671001601,=,INFORMATION,
6282,520218545108815873,-,OPINION,DEVALORISATION
6283,520218656425672704,=,INFORMATION,
6284,520218727863033856,=,INFORMATION,
6285,520218832770568192,-,EMOTION,COLERE
6286,520218910327853056,=,INFORMATION,
6287,520219327627558912,=,INFORMATION,
6288,520219653625217024,=,INFORMATION,
6289,520219744234778625,=,INFORMATION,
6290,520219759334662144,=,INFORMATION,
6291,520220066840064001,-,,
6292,520220197740113921,+,OPINION,ACCORD
6293,520220253251698688,-,OPINION,DEVALORISATION
6294,520220612573151232,+,OPINION,VALORISATION
6295,520220641753305088,=,INFORMATION,
6296,520220645289103360,+,OPINION,VALORISATION
6297,520220801791184896,=,INFORMATION,
6298,520220951221645313,=,INFORMATION,
6299,520221133074087937,=,INFORMATION,
6300,520221146575142912,-,,
6301,520221445423915008,+,OPINION,VALORISATION
6302,520221650521190400,+,OPINION,VALORISATION
6303,520221825352343552,-,OPINION,DESACCORD
6304,520221941383581696,=,INFORMATION,
6305,520221976292372481,-,OPINION,DESACCORD
6306,520221981489123330,+,OPINION,VALORISATION
6307,520221985884741633,-,EMOTION,COLERE
6308,520221989839974400,-,OPINION,DEVALORISATION
6309,520221993350602753,-,OPINION,DESACCORD
6310,520221997083541504,-,OPINION,DESACCORD
6311,520222000959062016,-,OPINION,DESACCORD
6312,520222005077880833,=,INFORMATION,
6313,520222019539849216,-,OPINION,DESACCORD
6314,520222366404976640,-,,
6315,520222439067095040,+,OPINION,VALORISATION
6316,520222493282697217,-,,
6317,520222602594635776,=,INFORMATION,
6318,520222648111235072,-,EMOTION,PEUR
6319,520222845029216256,-,OPINION,DESACCORD
6320,520223045760589824,-,OPINION,DEVALORISATION
6321,520223077851205635,-,EMOTION,COLERE
6322,520223213851525120,-,OPINION,DEVALORISATION
6323,520223242154704896,=,INFORMATION,
6324,520223453576974336,+,,
6325,520223581587140609,-,EMOTION,COLERE
6326,520223596502077441,=,INFORMATION,
6327,520223720418209792,+,OPINION,VALORISATION
6328,520224466568507392,=,INFORMATION,
6329,520224570025185280,-,EMOTION,COLERE
6330,520225197396217857,+,OPINION,VALORISATION
6331,520225540058652672,-,OPINION,DEVALORISATION
6332,520225941314736128,+,OPINION,VALORISATION
6333,520226004363534336,+,OPINION,VALORISATION
6334,520226542937702401,-,,
6335,520226642455977985,+,OPINION,VALORISATION
6336,520226691122466816,-,EMOTION,DEPLAISIR
6337,520226709983854592,+,OPINION,VALORISATION
6338,520226840896876544,-,OPINION,DEVALORISATION
6339,520227171273818113,-,OPINION,DEVALORISATION
6340,520227230946177024,-,,
6341,520227865623678976,=,INFORMATION,
6342,520227887048564738,-,,
6343,520227987653136384,=,INFORMATION,
6344,520228159455637504,=,INFORMATION,
6345,520228552009318400,-,OPINION,DEVALORISATION
6346,520228734532857856,-,OPINION,DEVALORISATION
6347,520228929249218560,=,INFORMATION,
6348,520229370045411328,+,OPINION,VALORISATION
6349,520229508591673344,=,INFORMATION,
6350,520229995072225281,+,,
6351,520230617204551680,=,INFORMATION,
6352,520230786901893121,-,OPINION,DEVALORISATION
6353,520231108525703168,+,,
6354,520231375731818496,=,INFORMATION,
6355,520231437081903105,=,INFORMATION,
6356,520231872824369152,=,INFORMATION,
6357,520232686489964544,-,,
6358,520232795126239233,=,INFORMATION,
6359,520233286245683201,-,OPINION,DEVALORISATION
6360,520233314255659008,+,,
6361,520233533932326912,-,EMOTION,PEUR
6362,520233575715995648,=,INFORMATION,
6363,520233717659213824,-,OPINION,DEVALORISATION
6364,520233860622471168,-,OPINION,DEVALORISATION
6365,520234439754776580,=,INFORMATION,
6366,520234672660680704,=,INFORMATION,
6367,520234865594486784,-,EMOTION,COLERE
6368,520235029159772160,=,INFORMATION,
6369,520235318448906240,+,OPINION,VALORISATION
6370,520235897149984769,-,OPINION,DEVALORISATION
6371,520235926208147456,-,EMOTION,PEUR
6372,520235954003800064,+,OPINION,VALORISATION
6373,520236402270035968,=,INFORMATION,
6374,520236657262329856,=,INFORMATION,
6375,520236794148044801,-,OPINION,DEVALORISATION
6376,520237444386390016,-,,
6377,520237663421730817,=,INFORMATION,
6378,520237682266755072,=,INFORMATION,
6379,520237726235250690,=,INFORMATION,
6380,520237917122605056,=,INFORMATION,
6381,520238212519055361,=,INFORMATION,
6382,520238216675205121,+,,
6383,520238580212719616,-,OPINION,DEVALORISATION
6384,520238914058338304,+,OPINION,VALORISATION
6385,520239115963727874,+,OPINION,ACCORD
6386,520239231273562112,=,INFORMATION,
6387,520239278454865921,-,OPINION,DESACCORD
6388,520239358998503424,+,,
6389,520239378472239104,=,INFORMATION,
6390,520239407929253888,+,OPINION,VALORISATION
6391,520239411808980992,+,OPINION,VALORISATION
6392,520239590385672192,=,INFORMATION,
6393,520239604776321024,-,,
6394,520240386510716928,=,INFORMATION,
6395,520240493389553664,+,OPINION,VALORISATION
6396,520241410902335488,=,INFORMATION,
6397,520242314804224000,-,EMOTION,MEPRIS
6398,520242579678314496,=,INFORMATION,
6399,520242602231087105,-,,
6400,520242713413709824,=,INFORMATION,
6401,520242768497897472,-,EMOTION,TRISTESSE
6402,520242770724675584,-,,
6403,520243390844526592,-,OPINION,DEVALORISATION
6404,520243781811986433,=,INFORMATION,
6405,520243847104696320,+,OPINION,VALORISATION
6406,520244192795045888,=,INFORMATION,
6407,520244253503782912,=,INFORMATION,
6408,520244260348915712,+,OPINION,VALORISATION
6409,520244415101927424,-,OPINION,DESACCORD
6410,520244949808603136,=,INFORMATION,
6411,520245330663968768,-,,
6412,520246198113165312,=,INFORMATION,
6413,520246644181180417,=,INFORMATION,
6414,520247146420133888,+,,
6415,520247276271583232,=,INFORMATION,
6416,520247414092226560,-,EMOTION,MEPRIS
6417,520247711128649728,=,INFORMATION,
6418,520247749086674945,+,,
6419,520247837020258304,+,OPINION,ACCORD
6420,520248372087648256,+,OPINION,VALORISATION
6421,520248389871484928,=,INFORMATION,
6422,520248398746619904,=,INFORMATION,
6423,520248413724504064,=,INFORMATION,
6424,520248419344855041,+,OPINION,VALORISATION
6425,520248427796377600,-,OPINION,DEVALORISATION
6426,520248585288679424,-,OPINION,DEVALORISATION
6427,520248663181127682,+,OPINION,ACCORD
6428,520249015502655489,-,OPINION,DESACCORD
6429,520249091616690177,=,INFORMATION,
6430,520249565967310850,-,OPINION,DEVALORISATION
6431,520250131715592192,=,INFORMATION,
6432,520250265765941250,-,OPINION,DESACCORD
6433,520250566027804673,-,EMOTION,PEUR
6434,520250639977545728,-,EMOTION,COLERE
6435,520250806122348545,+,OPINION,VALORISATION
6436,520251078852767745,-,OPINION,DESACCORD
6437,520252129022201856,+,OPINION,VALORISATION
6438,520252139172810753,+,OPINION,VALORISATION
6439,520252170331893762,-,EMOTION,MEPRIS
6440,520252196516937728,+,OPINION,VALORISATION
6441,520252205731823616,+,,
6442,520252293376401408,=,INFORMATION,
6443,520252479532187649,=,INFORMATION,
6444,520252947226042369,-,EMOTION,COLERE
6445,520252954339586048,-,EMOTION,MEPRIS
6446,520252960559755264,=,INFORMATION,
6447,520252964795985920,-,OPINION,DEVALORISATION
6448,520252985390026752,=,INFORMATION,
6449,520252988460253185,-,OPINION,DESACCORD
6450,520253223660449794,+,OPINION,VALORISATION
6451,520253474672373761,+,,
6452,520254312610807808,-,OPINION,DEVALORISATION
6453,520254357703774208,-,EMOTION,COLERE
6454,520254543146143744,=,INFORMATION,
6455,520254772721360896,=,INFORMATION,
6456,520255001336479744,-,OPINION,DEVALORISATION
6457,520255794365743104,+,,
6458,520255818072330240,=,INFORMATION,
6459,520256185279463424,-,EMOTION,COLERE
6460,520256298156183552,+,,
6461,520256814386921472,+,OPINION,VALORISATION
6462,520257172156850176,+,,
6463,520257320404541440,=,INFORMATION,
6464,520257691797950464,=,INFORMATION,
6465,520257743341760512,-,EMOTION,PEUR
6466,520257893208440835,-,OPINION,DEVALORISATION
6467,520257947424010241,=,INFORMATION,
6468,520258216425701376,-,EMOTION,PEUR
6469,520259318172495872,=,INFORMATION,
6470,520259699888115712,-,OPINION,DESACCORD
6471,520261123153866752,=,INFORMATION,
6472,520261473893761024,=,INFORMATION,
6473,520261854476898304,-,OPINION,DEVALORISATION
6474,520261972643037184,-,EMOTION,DEPLAISIR
6475,520262239530803200,-,,
6476,520262522356912128,=,INFORMATION,
6477,520262852746031104,=,INFORMATION,
6478,520262860228657153,+,,
6479,520262930613280768,=,INFORMATION,
6480,520262977677963264,+,,
6481,520263163569528832,=,INFORMATION,
6482,520263243697496065,-,OPINION,DEVALORISATION
6483,520263496182009857,=,INFORMATION,
6484,520265128110219264,-,EMOTION,COLERE
6485,520265766344867840,+,OPINION,VALORISATION
6486,520265880610299904,-,,
6487,520265950067965952,-,OPINION,DEVALORISATION
6488,520266205374849024,=,INFORMATION,
6489,520266236559888384,-,,
6490,520266897724805120,+,OPINION,VALORISATION
6491,520266928792027139,-,,
6492,520267087693250560,+,,
6493,520267269276831744,-,,
6494,520268258193448960,=,INFORMATION,
6495,520268668664823809,-,OPINION,DEVALORISATION
6496,520268774881394688,=,INFORMATION,
6497,520268823925383170,=,INFORMATION,
6498,520269772626599936,=,INFORMATION,
6499,520270064558567424,-,OPINION,DEVALORISATION
6500,520270086230536192,=,INFORMATION,
6501,520270205373526016,-,OPINION,DESACCORD
6502,520270621444685824,=,INFORMATION,
6503,520271456807444480,+,OPINION,VALORISATION
6504,520271844767956995,-,,
6505,520272017212203008,+,,
6506,520272309333286912,-,EMOTION,COLERE
6507,520272498081153024,+,,
6508,520272799718326272,-,OPINION,DESACCORD
6509,520272805351673857,-,EMOTION,DEPLAISIR
6510,520272806932537344,+,OPINION,ACCORD
6511,520273415291559936,-,EMOTION,COLERE
6512,520273452058828801,=,INFORMATION,
6513,520273556546916352,+,OPINION,VALORISATION
6514,520274169263824897,+,OPINION,VALORISATION
6515,520274487435337728,=,INFORMATION,
6516,520274651277434880,+,,
6517,520275159748726784,-,,
6518,520275171031408640,-,EMOTION,MEPRIS
6519,520275602809815040,+,OPINION,VALORISATION
6520,520275687513784321,-,OPINION,DEVALORISATION
6521,520275897572945923,-,OPINION,DEVALORISATION
6522,520275958369357824,+,OPINION,VALORISATION
6523,520276285508292608,-,,
6524,520276515750428673,-,EMOTION,COLERE
6525,520276569198055424,+,,
6526,520276579948036097,=,INFORMATION,
6527,520276617008934912,=,INFORMATION,
6528,520276695195353089,-,EMOTION,DEPLAISIR
6529,520276755220017152,-,OPINION,DEVALORISATION
6530,520277064247939072,=,INFORMATION,
6531,520277179222196224,-,EMOTION,MEPRIS
6532,520277587982290944,+,OPINION,VALORISATION
6533,520277939674693633,+,OPINION,VALORISATION
6534,520278138908319744,+,OPINION,VALORISATION
6535,520278502164398080,-,OPINION,DEVALORISATION
6536,520278719848808449,-,OPINION,DEVALORISATION
6537,520278827638222849,=,INFORMATION,
6538,520278932625444864,+,OPINION,VALORISATION
6539,520279029203476480,=,INFORMATION,
6540,520279444972642304,=,INFORMATION,
6541,520280185497997312,=,INFORMATION,
6542,520280779407249408,=,INFORMATION,
6543,520280953688584192,+,,
6544,520281110870126592,+,,
6545,520281303842041856,-,EMOTION,COLERE
6546,520282622938083328,-,,
6547,520283312258965504,=,INFORMATION,
6548,520284197731450880,+,OPINION,VALORISATION
6549,520284326211371009,+,OPINION,ACCORD
6550,520284786372255744,+,,
6551,520285117466411008,-,OPINION,DESACCORD
6552,520285329191096322,=,INFORMATION,
6553,520285644787294208,+,OPINION,VALORISATION
6554,520286066948194306,+,OPINION,VALORISATION
6555,520286341402488832,-,OPINION,DEVALORISATION
6556,520287258369589248,=,INFORMATION,
6557,520287509234741248,=,INFORMATION,
6558,520287950836596736,-,,
6559,520288745153921024,=,INFORMATION,
6560,520289032727564288,+,OPINION,VALORISATION
6561,520289183873896448,=,INFORMATION,
6562,520289469564727297,=,INFORMATION,
6563,520289530348572672,=,INFORMATION,
6564,520289640134475776,+,,
6565,520289748800524288,+,OPINION,VALORISATION
6566,520290111301648384,+,OPINION,VALORISATION
6567,520290328151339008,+,OPINION,VALORISATION
6568,520290787364306944,+,OPINION,VALORISATION
6569,520290803907055616,-,EMOTION,PEUR
6570,520290838648074240,+,OPINION,VALORISATION
6571,520291209622077440,=,INFORMATION,
6572,520291296838438912,=,INFORMATION,
6573,520292059035754496,+,OPINION,ACCORD
6574,520292203584032769,-,EMOTION,COLERE
6575,520292424040468480,+,OPINION,VALORISATION
6576,520292973528223744,-,,
6577,520293403029168130,-,OPINION,DEVALORISATION
6578,520293971952930816,-,OPINION,DEVALORISATION
6579,520294281589039105,=,INFORMATION,
6580,520294386853511168,+,OPINION,VALORISATION
6581,520294882372767744,-,OPINION,DEVALORISATION
6582,520295189689421824,=,INFORMATION,
6583,520295425639981056,=,INFORMATION,
6584,520295639771803648,+,,
6585,520296264177831936,-,EMOTION,MEPRIS
6586,520296599785062400,-,EMOTION,PEUR
6587,520297184202592258,-,EMOTION,MEPRIS
6588,520297286278983680,=,INFORMATION,
6589,520297406219694081,-,OPINION,DEVALORISATION
6590,520297606031745024,+,,
6591,520298353540620288,-,OPINION,DEVALORISATION
6592,520298494725472257,+,OPINION,ACCORD
6593,520299535579750400,+,OPINION,VALORISATION
6594,520299586813165568,-,OPINION,DEVALORISATION
6595,520300866134228992,+,OPINION,VALORISATION
6596,520301148499374080,+,,
6597,520301802055401472,=,INFORMATION,
6598,520302279845744640,-,OPINION,DEVALORISATION
6599,520303098179223552,+,,
6600,520304132154851328,+,EMOTION,PLAISIR
6601,520304413471408129,-,,
6602,520304744511070208,=,INFORMATION,
6603,520304847321845761,-,OPINION,DESACCORD
6604,520305754960842752,+,OPINION,VALORISATION
6605,520305917213302786,+,OPINION,VALORISATION
6606,520306116912091136,-,OPINION,DEVALORISATION
6607,520306688231235584,=,INFORMATION,
6608,520306703103848448,+,OPINION,VALORISATION
6609,520307502647619585,=,INFORMATION,
6610,520307696176611328,=,INFORMATION,
6611,520308592981721088,=,INFORMATION,
6612,520308719763324928,+,,
6613,520308849752821761,+,OPINION,VALORISATION
6614,520308912533143552,+,OPINION,VALORISATION
6615,520308918296133632,+,OPINION,VALORISATION
6616,520309013310091264,-,OPINION,DEVALORISATION
6617,520309420547645440,+,OPINION,VALORISATION
6618,520309503674556418,-,EMOTION,MEPRIS
6619,520309544229294080,+,OPINION,VALORISATION
6620,520310433400770560,=,INFORMATION,
6621,520310742923214848,=,INFORMATION,
6622,520311592815456256,+,OPINION,VALORISATION
6623,520312068088401920,+,OPINION,VALORISATION
6624,520313847077675008,-,EMOTION,MEPRIS
6625,520314854163615744,=,INFORMATION,
6626,520316490625474562,-,OPINION,DEVALORISATION
6627,520316649292169217,=,INFORMATION,
6628,520317121583403008,=,INFORMATION,
6629,520317142021836800,=,INFORMATION,
6630,520318463823589376,-,EMOTION,MEPRIS
6631,520318544207421442,=,INFORMATION,
6632,520318929705926656,-,EMOTION,MEPRIS
6633,520319331151138816,=,INFORMATION,
6634,520320709370081280,-,EMOTION,COLERE
6635,520321078015442944,=,INFORMATION,
6636,520321844306403328,+,,
6637,520322628180246528,=,INFORMATION,
6638,520323119803006979,=,INFORMATION,
6639,520323284114898944,-,EMOTION,TRISTESSE
6640,520323766446874624,=,INFORMATION,
6641,520325336769503232,+,OPINION,VALORISATION
6642,520325503384051712,=,INFORMATION,
6643,520326093652627456,+,,
6644,520327439856439298,-,OPINION,DEVALORISATION
6645,520327863623770112,-,OPINION,DESACCORD
6646,520328155429490688,+,OPINION,VALORISATION
6647,520328198534750208,+,OPINION,VALORISATION
6648,520329283571445760,+,OPINION,VALORISATION
6649,520329288952721409,+,OPINION,VALORISATION
6650,520332856883953664,-,OPINION,DESACCORD
6651,520335414737903617,-,OPINION,DEVALORISATION
6652,520335453837590528,+,EMOTION,SURPRISE_POSITIVE
6653,520339181915361282,+,OPINION,VALORISATION
6654,520339745717891072,+,OPINION,VALORISATION
6655,520340732427522048,=,INFORMATION,
6656,520340802929577985,=,INFORMATION,
6657,520341173005979650,+,OPINION,VALORISATION
6658,520341977687404544,=,INFORMATION,
6659,520342959439765504,+,,
6660,520343808685658114,+,,
6661,520345120819142656,-,OPINION,DESACCORD
6662,520347369305821184,=,INFORMATION,
6663,520350682126495745,=,INFORMATION,
6664,520350897768263681,=,INFORMATION,
6665,520352251463086080,=,INFORMATION,
6666,520361141482958849,+,,
6667,520361970512322560,=,INFORMATION,
6668,520372053895950336,-,OPINION,DESACCORD
6669,520372057897328640,+,,
6670,520373320105996288,=,INFORMATION,
6671,520374693468336128,-,EMOTION,COLERE
6672,520375763392950274,+,OPINION,VALORISATION
6673,520380513157414912,=,INFORMATION,
6674,520383670818201601,-,,
6675,520384825417809920,=,INFORMATION,
6676,520384878576427010,-,,
6677,520390407143051264,+,OPINION,VALORISATION
6678,520392899616579584,+,OPINION,VALORISATION
6679,520393672773611521,+,,
6680,520394205110476801,-,EMOTION,COLERE
6681,520401273003446272,=,INFORMATION,
6682,520406260089229312,+,OPINION,VALORISATION
6683,520407270354477057,=,INFORMATION,
6684,520409533337047040,=,INFORMATION,
6685,520413168607428609,-,OPINION,DESACCORD
6686,520415577320738816,=,INFORMATION,
6687,520416888661499904,-,EMOTION,COLERE
6688,520417833516544001,+,OPINION,VALORISATION
6689,520422768941080577,=,INFORMATION,
6690,520422782874558464,+,OPINION,VALORISATION
6691,520426223852195841,=,INFORMATION,
6692,520427363663085568,=,INFORMATION,
6693,520427798981541889,=,INFORMATION,
6694,520427943685013504,=,INFORMATION,
6695,520428257997758464,-,OPINION,DESACCORD
6696,520429148796628992,-,OPINION,DEVALORISATION
6697,520432130095337472,=,INFORMATION,
6698,520432267517493248,-,EMOTION,MEPRIS
6699,520432972009590784,-,EMOTION,MEPRIS
6700,520435040929730560,+,OPINION,VALORISATION
6701,520435727687888896,=,INFORMATION,
6702,520436640368852993,+,OPINION,VALORISATION
6703,520436704227115008,-,EMOTION,MEPRIS
6704,520437092095381504,-,EMOTION,TRISTESSE
6705,520438445781426176,=,INFORMATION,
6706,520438888905445376,=,INFORMATION,
6707,520442995372724224,=,INFORMATION,
6708,520443046673260544,=,INFORMATION,
6709,520443445702561792,=,INFORMATION,
6710,520443481765183488,+,OPINION,VALORISATION
6711,520443790411448320,-,EMOTION,MEPRIS
6712,520443808434360320,=,INFORMATION,
6713,520444199682863104,=,INFORMATION,
6714,520446190278565889,=,INFORMATION,
6715,520446263041753088,+,OPINION,VALORISATION
6716,520446634954878976,=,INFORMATION,
6717,520447107606790144,+,OPINION,VALORISATION
6718,520447179421663232,=,INFORMATION,
6719,520447421927526400,=,INFORMATION,
6720,520447609715310592,+,,
6721,520449034470039552,-,OPINION,DEVALORISATION
6722,520449117974061059,=,INFORMATION,
6723,520449457712668672,-,,
6724,520449464159322112,=,INFORMATION,
6725,520449834466435072,+,,
6726,520450324897611776,=,INFORMATION,
6727,520450364290510848,+,OPINION,VALORISATION
6728,520451671236038656,=,INFORMATION,
6729,520451956100587520,-,EMOTION,TRISTESSE
6730,520452115517677568,+,,
6731,520452169003053057,-,OPINION,DEVALORISATION
6732,520452203845545984,+,OPINION,VALORISATION
6733,520452985907060736,+,,
6734,520453665866653696,=,INFORMATION,
6735,520453781587103744,+,OPINION,VALORISATION
6736,520453857533775873,-,OPINION,DEVALORISATION
6737,520454197574402048,+,OPINION,VALORISATION
6738,520454990000050177,=,INFORMATION,
6739,520455278190669824,-,OPINION,DEVALORISATION
6740,520455618092883968,+,OPINION,VALORISATION
6741,520455776520122368,-,OPINION,DEVALORISATION
6742,520455909987069952,=,INFORMATION,
6743,520455929880670209,=,INFORMATION,
6744,520456001942999040,-,OPINION,DEVALORISATION
6745,520456343522910208,=,INFORMATION,
6746,520456381900808192,-,OPINION,DESACCORD
6747,520456526129946624,+,OPINION,VALORISATION
6748,520457681606569984,-,OPINION,DEVALORISATION
6749,520457751877943296,+,OPINION,VALORISATION
6750,520457994954608641,-,OPINION,DEVALORISATION
6751,520458408311275520,-,OPINION,DEVALORISATION
6752,520459851919806464,-,EMOTION,MEPRIS
6753,520460063065268225,-,OPINION,DEVALORISATION
6754,520460352015060992,=,INFORMATION,
6755,520460735886163968,-,EMOTION,DEPLAISIR
6756,520461241538842624,=,INFORMATION,
6757,520462285954109440,+,,
6758,520462491902808064,=,INFORMATION,
6759,520462990236471296,-,OPINION,DEVALORISATION
6760,520462993998757888,-,OPINION,DEVALORISATION
6761,520463424052936704,+,OPINION,VALORISATION
6762,520463521294065664,+,OPINION,VALORISATION
6763,520463634397278209,=,INFORMATION,
6764,520464746567716864,=,INFORMATION,
6765,520464800833220608,=,INFORMATION,
6766,520465247770255360,+,EMOTION,APAISEMENT
6767,520465273275826176,-,OPINION,DEVALORISATION
6768,520465563072884736,=,INFORMATION,
6769,520465930628132864,=,INFORMATION,
6770,520465972634066944,-,EMOTION,COLERE
6771,520466067123372033,=,INFORMATION,
6772,520466164586393600,-,OPINION,DEVALORISATION
6773,520466278767919104,+,OPINION,VALORISATION
6774,520466404458254336,=,INFORMATION,
6775,520466437975318528,+,EMOTION,PLAISIR
6776,520466513523118080,-,,
6777,520466623346774016,=,INFORMATION,
6778,520466836383870976,=,INFORMATION,
6779,520467105356197889,=,INFORMATION,
6780,520467278086041600,+,SENTIMENT,SATISFACTION
6781,520467676892635136,+,OPINION,ACCORD
6782,520467716013301760,-,,
6783,520467722137010176,-,OPINION,DEVALORISATION
6784,520467795277266944,-,EMOTION,DEPLAISIR
6785,520467864998785024,+,OPINION,VALORISATION
6786,520467984004169728,+,OPINION,VALORISATION
6787,520468320735469568,-,,
6788,520468362422657024,-,OPINION,DEVALORISATION
6789,520468439128096768,=,INFORMATION,
6790,520468751138160641,=,INFORMATION,
6791,520468942234861568,-,EMOTION,PEUR
6792,520469092298653696,=,INFORMATION,
6793,520469755002896385,=,INFORMATION,
6794,520470016110895104,+,OPINION,VALORISATION
6795,520470721181409280,-,EMOTION,PEUR
6796,520470745835925504,-,OPINION,DEVALORISATION
6797,520470848197898240,=,INFORMATION,
6798,520470923242377216,=,INFORMATION,
6799,520471160929394688,=,INFORMATION,
6800,520471649444184064,=,INFORMATION,
6801,520471653567197184,=,INFORMATION,
6802,520471682700804096,=,INFORMATION,
6803,520471698668146689,+,OPINION,VALORISATION
6804,520471871738114048,=,INFORMATION,
6805,520471939182108672,-,OPINION,DEVALORISATION
6806,520472027338395648,+,,
6807,520472336944730112,+,EMOTION,APAISEMENT
6808,520472616034115584,+,OPINION,VALORISATION
6809,520472743968792576,=,INFORMATION,
6810,520472760787947521,-,OPINION,DEVALORISATION
6811,520472778294984704,-,OPINION,DEVALORISATION
6812,520472977989963776,=,INFORMATION,
6813,520473078259007488,=,INFORMATION,
6814,520473255795494912,+,OPINION,VALORISATION
6815,520473350821662720,+,OPINION,VALORISATION
6816,520473689729429504,+,OPINION,VALORISATION
6817,520473837843251200,=,INFORMATION,
6818,520474120476057600,+,,
6819,520474675500285952,=,INFORMATION,
6820,520474775005970433,=,INFORMATION,
6821,520475068762451968,=,INFORMATION,
6822,520475371385282560,-,EMOTION,PEUR
6823,520476100443783168,=,INFORMATION,
6824,520476111571275776,=,INFORMATION,
6825,520476227870916608,=,INFORMATION,
6826,520476281021149184,=,INFORMATION,
6827,520476342702600193,=,INFORMATION,
6828,520476690938486784,=,INFORMATION,
6829,520477070053634048,=,INFORMATION,
6830,520477186965245952,=,INFORMATION,
6831,520477315793305600,=,INFORMATION,
6832,520477367379431424,=,INFORMATION,
6833,520477385804636162,=,INFORMATION,
6834,520477788735016960,=,INFORMATION,
6835,520477948261179392,=,INFORMATION,
6836,520477963138387968,-,OPINION,DEVALORISATION
6837,520478090527789056,=,INFORMATION,
6838,520478123411124225,=,INFORMATION,
6839,520478495265521664,-,,
6840,520479037874249728,=,INFORMATION,
6841,520479192245600256,+,OPINION,VALORISATION
6842,520479677253971968,=,INFORMATION,
6843,520480236861812736,-,OPINION,DESACCORD
6844,520480362678734848,-,EMOTION,MEPRIS
6845,520481509661499392,=,INFORMATION,
6846,520481585687433216,-,OPINION,DESACCORD
6847,520481640402157568,-,EMOTION,MEPRIS
6848,520481703886741505,-,EMOTION,PEUR
6849,520481854680743936,=,INFORMATION,
6850,520482608502026242,+,,
6851,520482748881195008,=,INFORMATION,
6852,520482827834777600,+,OPINION,VALORISATION
6853,520483246942199808,-,OPINION,DESACCORD
6854,520483589008683009,+,OPINION,VALORISATION
6855,520483649352114176,+,OPINION,VALORISATION
6856,520483678368325632,-,,
6857,520484099648405504,-,,
6858,520484124360847360,=,INFORMATION,
6859,520484213108514816,+,OPINION,VALORISATION
6860,520484282692009984,+,OPINION,VALORISATION
6861,520484863355662336,=,INFORMATION,
6862,520484901586763776,+,OPINION,VALORISATION
6863,520484982264172544,+,OPINION,VALORISATION
6864,520485276582686721,-,OPINION,DEVALORISATION
6865,520485300972179457,-,EMOTION,PEUR
6866,520485415686389761,=,INFORMATION,
6867,520485418634989568,=,INFORMATION,
6868,520485423479799808,+,OPINION,VALORISATION
6869,520485665516294144,=,INFORMATION,
6870,520485723557068800,+,OPINION,VALORISATION
6871,520485766770987008,=,INFORMATION,
6872,520485816972632065,+,OPINION,VALORISATION
6873,520486272167854080,+,OPINION,VALORISATION
6874,520486311950815232,=,INFORMATION,
6875,520486343332220929,=,INFORMATION,
6876,520486380984860672,-,EMOTION,DEPLAISIR
6877,520486443118903296,=,INFORMATION,
6878,520486735826800640,-,OPINION,DEVALORISATION
6879,520487331447717888,=,INFORMATION,
6880,520487402247585792,-,,
6881,520487764115329025,-,EMOTION,PEUR
6882,520488210976489472,=,INFORMATION,
6883,520488212863533057,-,OPINION,DESACCORD
6884,520488270917287936,-,EMOTION,COLERE
6885,520488407324057600,+,,
6886,520488461477089280,-,EMOTION,PEUR
6887,520488508842995712,=,INFORMATION,
6888,520488562295574528,=,INFORMATION,
6889,520488715559641088,=,INFORMATION,
6890,520488862167355392,=,INFORMATION,
6891,520489533800865793,-,,
6892,520489596304752640,=,INFORMATION,
6893,520489776538218497,=,INFORMATION,
6894,520489887188127745,+,OPINION,ACCORD
6895,520490186753703936,=,INFORMATION,
6896,520490199697358848,+,OPINION,VALORISATION
6897,520490272665645056,-,OPINION,DEVALORISATION
6898,520490299043627010,=,INFORMATION,
6899,520490708734869504,=,INFORMATION,
6900,520490814271918081,+,OPINION,ACCORD
6901,520490921662873600,-,,
6902,520491042978938880,=,INFORMATION,
6903,520491121072676864,-,OPINION,DEVALORISATION
6904,520491131935920128,=,INFORMATION,
6905,520491487231213568,-,OPINION,DESACCORD
6906,520491705284689920,+,,
6907,520491732077920256,=,INFORMATION,
6908,520492020566339585,-,OPINION,DEVALORISATION
6909,520492331141980160,+,,
6910,520492520875515904,=,INFORMATION,
